"id","blsid","title","source","is_primary","is_delta","is_adjusted","delta_id"
2892,"SMU48000006000000001-DELTA","Texas, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2893,"SMS48000006000000001-DELTA","Texas, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
1542,"SMS48000006000000001","Texas, Professional and Business Services, Seasonally adjusted - labor force","CESSM",t,f,t,2893
2894,"SMS48000004000000001-DELTA","Texas, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2895,"SMU48000007000000001-DELTA","Texas, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2896,"SMU48000001000000001-DELTA","Texas, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2897,"SMS48000001000000001-DELTA","Texas, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2898,"SMU48000005500000001-DELTA","Texas, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2899,"SMU48000004000000001-DELTA","Texas, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2900,"SMS48000005000000001-DELTA","Texas, Information, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2901,"SMU48000000000000001-DELTA","Texas, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2902,"SMU48000002000000001-DELTA","Texas, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2903,"SMU48000009000000001-DELTA","Texas, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2904,"SMS48000002000000001-DELTA","Texas, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2905,"SMS48000009000000001-DELTA","Texas, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2906,"SMS48000000000000001-DELTA","Texas, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2907,"SMS48000005500000001-DELTA","Texas, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2908,"SMU48000005000000001-DELTA","Texas, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2909,"SMU48000006500000001-DELTA","Texas, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1558,"SMU48000006500000001","Texas, Education and Health Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2909
2910,"SMU48000008000000001-DELTA","Texas, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2911,"SMS48000003000000001-DELTA","Texas, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2912,"SMU48000003000000001-DELTA","Texas, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2913,"SMS48000007000000001-DELTA","Texas, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2914,"SMS48000006500000001-DELTA","Texas, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
1563,"SMS48000006500000001","Texas, Education and Health Services, Seasonally adjusted - labor force","CESSM",t,f,t,2914
2915,"SMS48000008000000001-DELTA","Texas, Other Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2916,"SMS32000005000000001-DELTA","Nevada, Information, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2917,"SMS32000008000000001-DELTA","Nevada, Other Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2918,"SMS32000007000000001-DELTA","Nevada, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2919,"SMU32000007000000001-DELTA","Nevada, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2920,"SMU32000006500000001-DELTA","Nevada, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2921,"SMU32000005000000001-DELTA","Nevada, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2922,"SMS32000000000000001-DELTA","Nevada, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2923,"SMU32000000000000001-DELTA","Nevada, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2924,"SMS32000006000000001-DELTA","Nevada, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
1573,"SMS32000006000000001","Nevada, Professional and Business Services, Seasonally adjusted - labor force","CESSM",t,f,t,2924
2925,"SMU32000005500000001-DELTA","Nevada, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2926,"SMU32000004000000001-DELTA","Nevada, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2927,"SMS32000003000000001-DELTA","Nevada, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2928,"SMS32000006500000001-DELTA","Nevada, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2929,"SMU32000003000000001-DELTA","Nevada, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2930,"SMU32000008000000001-DELTA","Nevada, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2931,"SMU32000001000000001-DELTA","Nevada, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2932,"SMS32000002000000001-DELTA","Nevada, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2933,"SMS32000004000000001-DELTA","Nevada, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2934,"SMS32000009000000001-DELTA","Nevada, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2935,"SMS32000005500000001-DELTA","Nevada, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2936,"SMU32000002000000001-DELTA","Nevada, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2937,"SMU32000006000000001-DELTA","Nevada, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
1586,"SMU32000006000000001","Nevada, Professional and Business Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2937
2938,"SMU32000009000000001-DELTA","Nevada, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2939,"SMS32000001000000001-DELTA","Nevada, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2940,"SMU23000004000000001-DELTA","Maine, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2941,"SMU23000009000000001-DELTA","Maine, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2942,"SMU23000005500000001-DELTA","Maine, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2943,"SMS23000006000000001-DELTA","Maine, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2944,"SMS23000002000000001-DELTA","Maine, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2945,"SMU23000001000000001-DELTA","Maine, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2946,"SMS23000009000000001-DELTA","Maine, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2947,"SMU23000005000000001-DELTA","Maine, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2948,"SMU23000008000000001-DELTA","Maine, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2949,"SMU23000007000000001-DELTA","Maine, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2950,"SMS23000003000000001-DELTA","Maine, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2951,"SMS23000001000000001-DELTA","Maine, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2952,"SMU23000000000000001-DELTA","Maine, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2953,"SMS23000004000000001-DELTA","Maine, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
1602,"SMS23000004000000001","Maine, Trade, Transportation, and Utilities, Seasonally adjusted - labor force","CESSM",t,f,t,2953
2954,"SMU23000006000000001-DELTA","Maine, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2955,"SMS23000005500000001-DELTA","Maine, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2956,"SMS23000000000000001-DELTA","Maine, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2957,"SMU23000003000000001-DELTA","Maine, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2958,"SMS23000006500000001-DELTA","Maine, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2959,"SMU23000006500000001-DELTA","Maine, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2960,"SMS23000007000000001-DELTA","Maine, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2961,"SMS23000005000000001-DELTA","Maine, Information, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2962,"SMU23000002000000001-DELTA","Maine, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2963,"LAUST280000000000003-DELTA","Mississippi, not seasonally adjusted - unemployment rate [percent change]","LAUS-ANALYSIS",f,t,f,
2964,"LASST280000000000005-DELTA","Mississippi, seasonally adjusted - employment [percent change]","LAUS-ANALYSIS",f,t,t,
2965,"LASST280000000000004-DELTA","Mississippi, seasonally adjusted - unemployment [percent change]","LAUS-ANALYSIS",f,t,t,
2966,"LASST280000000000006-DELTA","Mississippi, seasonally adjusted - labor force [percent change]","LAUS-ANALYSIS",f,t,t,
2967,"LASST280000000000003-DELTA","Mississippi, seasonally adjusted - unemployment rate [percent change]","LAUS-ANALYSIS",f,t,t,
2968,"LAUST400000000000003-DELTA","Oklahoma, not seasonally adjusted - unemployment rate [percent change]","LAUS-ANALYSIS",f,t,f,
2969,"LAUST400000000000005-DELTA","Oklahoma, not seasonally adjusted - employment [percent change]","LAUS-ANALYSIS",f,t,f,
2970,"LAUST400000000000004-DELTA","Oklahoma, not seasonally adjusted - unemployment [percent change]","LAUS-ANALYSIS",f,t,f,
11,"LAUST400000000000004","Oklahoma, not seasonally adjusted - unemployment","LAUS",t,f,f,2970
2971,"LAUST400000000000006-DELTA","Oklahoma, not seasonally adjusted - labor force [percent change]","LAUS-ANALYSIS",f,t,f,
2972,"LASST400000000000003-DELTA","Oklahoma, seasonally adjusted - unemployment rate [percent change]","LAUS-ANALYSIS",f,t,t,
2973,"LASST400000000000006-DELTA","Oklahoma, seasonally adjusted - labor force [percent change]","LAUS-ANALYSIS",f,t,t,
2974,"LASST400000000000005-DELTA","Oklahoma, seasonally adjusted - employment [percent change]","LAUS-ANALYSIS",f,t,t,
2975,"LASST400000000000004-DELTA","Oklahoma, seasonally adjusted - unemployment [percent change]","LAUS-ANALYSIS",f,t,t,
2976,"LAUST560000000000003-DELTA","Wyoming, not seasonally adjusted - unemployment rate [percent change]","LAUS-ANALYSIS",f,t,f,
2977,"LAUST560000000000006-DELTA","Wyoming, not seasonally adjusted - labor force [percent change]","LAUS-ANALYSIS",f,t,f,
2978,"LAUST560000000000004-DELTA","Wyoming, not seasonally adjusted - unemployment [percent change]","LAUS-ANALYSIS",f,t,f,
19,"LAUST560000000000004","Wyoming, not seasonally adjusted - unemployment","LAUS",t,f,f,2978
2979,"LAUST560000000000005-DELTA","Wyoming, not seasonally adjusted - employment [percent change]","LAUS-ANALYSIS",f,t,f,
2980,"LASST560000000000003-DELTA","Wyoming, seasonally adjusted - unemployment rate [percent change]","LAUS-ANALYSIS",f,t,t,
21,"LASST560000000000003","Wyoming, seasonally adjusted - unemployment rate","LAUS",t,f,t,2980
2981,"LASST560000000000004-DELTA","Wyoming, seasonally adjusted - unemployment [percent change]","LAUS-ANALYSIS",f,t,t,
2982,"LASST560000000000005-DELTA","Wyoming, seasonally adjusted - employment [percent change]","LAUS-ANALYSIS",f,t,t,
2983,"LASST560000000000006-DELTA","Wyoming, seasonally adjusted - labor force [percent change]","LAUS-ANALYSIS",f,t,t,
2984,"LASST270000000000003-DELTA","Minnesota, seasonally adjusted - unemployment rate [percent change]","LAUS-ANALYSIS",f,t,t,
2985,"LASST270000000000004-DELTA","Minnesota, seasonally adjusted - unemployment [percent change]","LAUS-ANALYSIS",f,t,t,
2986,"LASST270000000000005-DELTA","Minnesota, seasonally adjusted - employment [percent change]","LAUS-ANALYSIS",f,t,t,
2987,"LASST270000000000006-DELTA","Minnesota, seasonally adjusted - labor force [percent change]","LAUS-ANALYSIS",f,t,t,
2988,"LAUST270000000000006-DELTA","Minnesota, not seasonally adjusted - labor force [percent change]","LAUS-ANALYSIS",f,t,f,
2989,"LAUST270000000000004-DELTA","Minnesota, not seasonally adjusted - unemployment [percent change]","LAUS-ANALYSIS",f,t,f,
2990,"LAUST270000000000005-DELTA","Minnesota, not seasonally adjusted - employment [percent change]","LAUS-ANALYSIS",f,t,f,
2991,"LAUST270000000000003-DELTA","Minnesota, not seasonally adjusted - unemployment rate [percent change]","LAUS-ANALYSIS",f,t,f,
32,"LAUST270000000000003","Minnesota, not seasonally adjusted - unemployment rate","LAUS",t,f,f,2991
2992,"LAUST170000000000003-DELTA","Illinois, not seasonally adjusted - unemployment rate [percent change]","LAUS-ANALYSIS",f,t,f,
2993,"LAUST170000000000005-DELTA","Illinois, not seasonally adjusted - employment [percent change]","LAUS-ANALYSIS",f,t,f,
2994,"LAUST170000000000004-DELTA","Illinois, not seasonally adjusted - unemployment [percent change]","LAUS-ANALYSIS",f,t,f,
2995,"LAUST170000000000006-DELTA","Illinois, not seasonally adjusted - labor force [percent change]","LAUS-ANALYSIS",f,t,f,
2996,"LASST170000000000006-DELTA","Illinois, seasonally adjusted - labor force [percent change]","LAUS-ANALYSIS",f,t,t,
2997,"LASST170000000000005-DELTA","Illinois, seasonally adjusted - employment [percent change]","LAUS-ANALYSIS",f,t,t,
2998,"LASST170000000000004-DELTA","Illinois, seasonally adjusted - unemployment [percent change]","LAUS-ANALYSIS",f,t,t,
2999,"LASST170000000000003-DELTA","Illinois, seasonally adjusted - unemployment rate [percent change]","LAUS-ANALYSIS",f,t,t,
3000,"LASST050000000000003-DELTA","Arkansas, seasonally adjusted - unemployment rate [percent change]","LAUS-ANALYSIS",f,t,t,
3001,"LASST050000000000004-DELTA","Arkansas, seasonally adjusted - unemployment [percent change]","LAUS-ANALYSIS",f,t,t,
3002,"LASST050000000000005-DELTA","Arkansas, seasonally adjusted - employment [percent change]","LAUS-ANALYSIS",f,t,t,
3003,"LASST050000000000006-DELTA","Arkansas, seasonally adjusted - labor force [percent change]","LAUS-ANALYSIS",f,t,t,
44,"LASST050000000000006","Arkansas, seasonally adjusted - labor force","LAUS",t,f,t,3003
